t,xPred,yPred,xPrey,yPrey
33.7,NaN,NaN,NaN,NaN
33.7083333333333,NaN,NaN,NaN,NaN
33.7166666666667,NaN,NaN,NaN,NaN
33.725,NaN,NaN,NaN,NaN
33.7333333333333,NaN,NaN,NaN,NaN
33.7416666666667,NaN,NaN,NaN,NaN
33.75,NaN,NaN,NaN,NaN
33.7583333333333,NaN,NaN,NaN,NaN
33.7666666666667,NaN,NaN,NaN,NaN
33.775,NaN,NaN,NaN,NaN
33.7833333333333,NaN,NaN,NaN,NaN
33.7916666666667,NaN,NaN,NaN,NaN
33.8,NaN,NaN,NaN,NaN
33.8083333333333,NaN,NaN,NaN,NaN
33.8166666666667,NaN,NaN,NaN,NaN
33.825,NaN,NaN,NaN,NaN
33.8333333333333,NaN,NaN,NaN,NaN
33.8416666666667,NaN,NaN,NaN,NaN
33.85,NaN,NaN,NaN,NaN
33.8583333333333,NaN,NaN,NaN,NaN
33.8666666666667,NaN,NaN,NaN,NaN
33.875,NaN,NaN,NaN,NaN
33.8833333333333,NaN,NaN,NaN,NaN
33.8916666666667,NaN,NaN,NaN,NaN
33.9,NaN,NaN,NaN,NaN
33.9083333333333,NaN,NaN,NaN,NaN
33.9166666666667,NaN,NaN,NaN,NaN
33.925,NaN,NaN,NaN,NaN
33.9333333333333,NaN,NaN,NaN,NaN
33.9416666666667,NaN,NaN,NaN,NaN
33.95,NaN,NaN,NaN,NaN
33.9583333333333,NaN,NaN,NaN,NaN
33.9666666666667,NaN,NaN,NaN,NaN
